"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"VEDL","EQ","09-Nov-2018","        209.75","        210.95","        212.00","        208.30","        209.25","        209.05","        209.84","    6868901","          1441395222.45","      52031","    1606574","         23.39"
"VEDL","EQ","12-Nov-2018","        209.05","        209.75","        210.90","        202.25","        202.85","        203.15","        205.71","   11801858","          2427704337.90","      90283","    4338987","         36.77"
"VEDL","EQ","13-Nov-2018","        203.15","        202.00","        206.00","        201.00","        205.60","        205.60","        204.10","    9244952","          1886872377.70","      77493","    2096547","         22.68"
"VEDL","EQ","14-Nov-2018","        205.60","        206.50","        207.90","        203.55","        203.80","        204.10","        205.76","    7525220","          1548415783.55","      61139","    2070720","         27.52"
"VEDL","EQ","15-Nov-2018","        204.10","        205.30","        209.65","        202.75","        207.10","        207.55","        206.50","   10248843","          2116380970.00","      72500","    2649004","         25.85"
"VEDL","EQ","16-Nov-2018","        207.55","        208.00","        209.00","        205.55","        206.80","        206.80","        207.25","    7998497","          1657662550.85","      55374","    2805508","         35.08"
"VEDL","EQ","19-Nov-2018","        206.80","        207.80","        212.80","        207.40","        211.50","        211.35","        210.91","   10878040","          2294305535.45","      75958","    2477926","         22.78"
"VEDL","EQ","20-Nov-2018","        211.35","        210.25","        210.90","        200.00","        205.10","        205.25","        206.32","   18615840","          3840802012.85","     137908","    7869744","         42.27"
"VEDL","EQ","21-Nov-2018","        205.25","        204.00","        204.40","        201.00","        201.95","        201.90","        202.45","   14273100","          2889587504.20","      96571","    4588512","         32.15"
"VEDL","EQ","22-Nov-2018","        201.90","        203.90","        204.60","        199.00","        199.65","        199.60","        201.29","   12387967","          2493612979.25","      89215","    3704427","         29.90"
"VEDL","EQ","26-Nov-2018","        199.60","        200.00","        200.05","        191.00","        195.75","        195.80","        194.32","   20552801","          3993922371.75","     136091","    6761582","         32.90"
"VEDL","EQ","27-Nov-2018","        195.80","        193.85","        199.70","        190.20","        194.75","        195.00","        194.47","   21061915","          4095985502.60","     125731","    4740823","         22.51"
"VEDL","EQ","28-Nov-2018","        195.00","        196.20","        197.35","        192.15","        192.80","        192.95","        195.05","   13300756","          2594373894.40","      98636","    3286894","         24.71"
"VEDL","EQ","29-Nov-2018","        192.95","        196.50","        201.90","        196.25","        198.50","        198.80","        199.15","   16248210","          3235802757.25","     118607","    3629291","         22.34"
"VEDL","EQ","30-Nov-2018","        198.80","        200.80","        201.00","        194.85","        196.05","        195.85","        196.63","   14713297","          2893103294.15","     126198","    5725815","         38.92"
"VEDL","EQ","03-Dec-2018","        195.85","        201.50","        205.35","        201.00","        202.95","        202.95","        203.41","   16235433","          3302479028.65","     112083","    4218036","         25.98"
"VEDL","EQ","04-Dec-2018","        202.95","        202.40","        206.90","        200.60","        206.00","        206.20","        204.12","   10559839","          2155439287.15","      66817","    2150553","         20.37"
"VEDL","EQ","05-Dec-2018","        206.20","        202.35","        204.45","        197.45","        198.10","        198.40","        200.45","   12327914","          2471167300.45","      79257","    2515046","         20.40"
"VEDL","EQ","06-Dec-2018","        198.40","        196.90","        196.90","        191.00","        195.30","        195.35","        194.06","   15693557","          3045569830.65","     123061","    2717395","         17.32"
