"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","10-Oct-2017","        697.25","        700.95","        704.15","        685.10","        691.50","        690.80","        692.90","    4197902","          2908738773.40","      65367","    1003296","         23.90"
"TATASTEEL","EQ","11-Oct-2017","        690.80","        694.50","        698.80","        673.30","        682.50","        682.30","        686.83","    4191994","          2879185169.95","      62075","    1270193","         30.30"
"TATASTEEL","EQ","12-Oct-2017","        682.30","        688.00","        693.80","        681.40","        692.60","        691.60","        687.42","    4524341","          3110131616.15","      61894","    1483976","         32.80"
"TATASTEEL","EQ","13-Oct-2017","        691.60","        697.55","        717.45","        695.00","        710.50","        710.85","        708.02","    9628769","          6817355930.00","     121183","    3543083","         36.80"
"TATASTEEL","EQ","16-Oct-2017","        710.85","        713.20","        719.50","        711.65","        715.05","        714.95","        715.13","    4213048","          3012872176.50","      79736","    1590708","         37.76"
"TATASTEEL","EQ","17-Oct-2017","        714.95","        714.95","        718.20","        708.45","        712.30","        712.50","        712.60","    2801245","          1996176330.55","      42468","     814638","         29.08"
"TATASTEEL","EQ","18-Oct-2017","        712.50","        715.85","        717.80","        707.10","        709.35","        709.60","        711.18","    3401417","          2419019468.65","      49870","    1336132","         39.28"
"TATASTEEL","EQ","19-Oct-2017","        709.60","        708.85","        711.00","        702.90","        703.00","        705.50","        707.20","     410438","           290261855.60","       7153","      94095","         22.93"
"TATASTEEL","EQ","23-Oct-2017","        705.50","        706.60","        714.35","        705.70","        712.00","        712.00","        710.33","    2719954","          1932070078.65","      41545","     873205","         32.10"
"TATASTEEL","EQ","24-Oct-2017","        712.00","        716.70","        728.30","        714.05","        718.95","        719.30","        722.32","    4555003","          3290153596.50","      71034","    1257110","         27.60"
"TATASTEEL","EQ","25-Oct-2017","        719.30","        722.05","        726.70","        709.50","        717.10","        717.60","        717.37","    3164905","          2270415644.25","      52544","    1055696","         33.36"
"TATASTEEL","EQ","26-Oct-2017","        717.60","        717.70","        732.80","        715.80","        729.00","        729.20","        728.06","    5666479","          4125537138.60","      59612","    3106213","         54.82"
"TATASTEEL","EQ","27-Oct-2017","        729.20","        732.90","        734.75","        722.60","        727.50","        726.80","        728.11","    2777068","          2022005621.45","      50120","    1003816","         36.15"
"TATASTEEL","EQ","30-Oct-2017","        726.80","        729.90","        735.00","        713.15","        719.70","        718.25","        720.91","    5046825","          3638284456.60","      74293","    1434644","         28.43"
"TATASTEEL","EQ","31-Oct-2017","        718.25","        724.00","        729.80","        697.20","        703.55","        703.80","        711.77","   13545468","          9641190641.20","     181879","    3028786","         22.36"
"TATASTEEL","EQ","01-Nov-2017","        703.80","        713.55","        717.00","        703.60","        705.55","        707.30","        709.94","    5458694","          3875364834.80","      68475","    1912210","         35.03"
